id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
568129,Nice room in the heart of Barcelona,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.38192,2.15563,Private room,60,5,89,2022-12-04,0.74,2,339,14,Exempt
268017,Sweet Inn |  Charming 3BR Apt. W/ balcony,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39268,2.17214,Entire home/apt,133,2,26,2022-11-21,0.20,12,182,13,HUTB-004071
268022,Sweet Inn | Luminous 3BR near Plaza Catalunya,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39184,2.17146,Entire home/apt,137,2,55,2022-11-25,0.76,12,128,31,HUTB-004072
508212,Central Atico Apartment with Private Terrace,2504689,Carolina,Eixample,l'Antiga Esquerra de l'Eixample,41.39161,2.15782,Entire home/apt,132,5,95,2022-11-30,0.74,2,64,24,HUTB-003831
568185,Comfortable and centrally  room,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.3819,2.15419,Private room,60,5,70,2022-11-14,0.56,2,357,6,Exempt
510923,Lovely Penthouse in Barcelona,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42257,2.18047,Entire home/apt,105,7,24,2022-12-01,0.21,2,200,1,HUTB-008605
511739,sfp1 NICE 2 BED ACOMODIS APARTMENT SAGRADA FAMILIA,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40376,2.17292,Entire home/apt,90,1,7,2019-09-03,0.06,131,357,0,
512666,"bcn-rentals-ramblas 4, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37779,2.16729,Entire home/apt,130,6,66,2022-11-23,0.56,6,295,1,HUTB-003872
272282,Exquisito apartamento con espacios abiertos y luz,1425070,Mar,Eixample,l'Antiga Esquerra de l'Eixample,41.38347,2.15802,Entire home/apt,329,4,363,2022-11-20,2.86,1,88,41,HUTB003208
568432,Charming Sunny Room + private terrace- city centre,1809535,Silvia,Eixample,l'Antiga Esquerra de l'Eixample,41.39215,2.15609,Private room,33,31,356,2022-10-23,3.36,2,287,4,Exempt
273229,Confortable and very well located,1429552,Marta,Eixample,Sant Antoni,41.3778,2.1582,Entire home/apt,130,7,151,2022-10-16,1.17,1,112,6,HUTB 004121
273932,Oriental Design apartment,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3895,2.15769,Entire home/apt,91,3,223,2022-11-20,1.69,34,307,43,HUTB-004184
274156,fnt1b HAPPY APARTMENT - POBLE SEC!!!,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37314,2.16789,Entire home/apt,130,1,2,2022-10-03,0.02,131,365,1,
274221,mr1 GOTHIC HAPPY GUESTS & HAMMOCK,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.37938,2.18111,Entire home/apt,109,1,13,2015-05-16,0.10,131,365,0,
512737,"bcn-rentals-ramblas 3, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37701,2.16663,Entire home/apt,112,6,28,2022-11-02,0.24,6,286,6,HUTB-003876
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,Eixample,el Fort Pienc,41.40012,2.1756,Entire home/apt,180,2,67,2022-11-20,0.53,12,280,14,HUTB-006895
569610,Pl España (Ask for Barca-Real Madrid Tickets),2700806,Andres,Sants-Montjuïc,Sants,41.37518,2.14026,Entire home/apt,120,5,46,2022-10-16,0.37,1,0,3,HUTB-009546
515230,LuxRent Apartment Num.15,2537484,Enrique,Ciutat Vella,el Raval,41.37949,2.16387,Entire home/apt,59,45,124,2022-04-03,1.00,6,237,1,
517407,Luxury Apartment Sagrada Familia,1093718,Alexey,Eixample,el Fort Pienc,41.4003,2.17502,Entire home/apt,250,2,123,2022-11-20,0.97,12,174,24,HUTB-006817
572646,Comfort Apt. Barceloneta Beach- Min. 32 day stay.,265165,Jarrod Heath,Ciutat Vella,la Barceloneta,41.37877,2.19063,Entire home/apt,38,32,59,2022-10-20,0.50,2,242,6,
519494,CHARMING HOUSE IN BARCELONA NEAR BEACH,2556699,Ernest,Sant Martí,la Vila Olímpica del Poblenou,41.39095,2.1964,Entire home/apt,180,2,19,2022-11-20,0.15,1,234,8,HUTB-000706
519631,Spacious Classical 1870's Charming Apartment,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39506,2.17308,Entire home/apt,113,2,495,2022-12-08,4.30,13,322,57,HUTB-006291
520389,Great Design apartment in Barcelona center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,117,3,264,2022-10-13,2.09,34,327,44,HUTB-003825
275336,Noname - Charming 3BR+Terrace just off Gran Via,1435464,Jaume,Eixample,la Nova Esquerra de l'Eixample,41.38307,2.15518,Entire home/apt,117,1,111,2022-08-27,0.88,13,288,9,HUTB-012040
275346,Sunny terrace penthouse by Camp Nou Free Nespresso,1435464,Jaume,Sarrià-Sant Gervasi,Sarrià,41.39176,2.12506,Entire home/apt,163,1,61,2022-10-27,0.48,13,298,14,HUTB-012910
275350,"Parsifal-Front Row Seat on La Rambla, Blend of Character and Modernity",1435464,Jaume,Ciutat Vella,el Raval,41.38099,2.17213,Entire home/apt,120,1,52,2022-11-05,0.49,13,358,2,
276324,COMFORTABLE IN GRACE APARTMENT,1443815,Francisca,Gràcia,la Vila de Gràcia,41.40292,2.16069,Entire home/apt,108,7,71,2022-10-31,0.55,1,350,8,HUTB-780374
276527,Nice rustic apartament - Parc Güell  PARKING FREE,1444707,Jesus,Gràcia,el Coll,41.42042,2.148,Entire home/apt,91,3,484,2022-12-02,3.67,2,114,62,HUTB - 004405
578180,Nice room with private bathroom,2843953,July,Sant Martí,el Clot,41.40562,2.18658,Private room,30,7,10,2014-08-08,0.08,1,0,0,
278036,Big Sunny Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39183,2.16695,Private room,45,31,177,2022-12-01,1.36,3,14,1,Exempt
283231,FANTASTIC20m2TerraceVIEW-@800m BEACH/BORN/GOTIC,1475411,Francesco,Sant Martí,el Parc i la Llacuna del Poblenou,41.39086,2.18803,Entire home/apt,102,7,285,2022-12-03,2.16,1,215,34,HUTB-005731
290535,"vig2 HAPPY GREAT LOCATION IN EL BORN, OLD TOWN :)",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38493,2.1809,Entire home/apt,180,32,5,2015-08-15,0.04,131,365,0,
522705,MODERN FLAT. BARCELONA CENTER,2570705,Pilar,Eixample,la Dreta de l'Eixample,41.39646,2.17132,Entire home/apt,100,4,148,2022-10-28,1.31,1,177,25,HUTB-010903
522987,Between S. Familia & Beach Red by months,1697782,Jóse,Eixample,el Fort Pienc,41.40162,2.18287,Private room,70,32,263,2022-10-30,2.07,1,18,11,
578558,Cal Mateu 11 guests - Sagrada Família,2846323,Joan,Eixample,el Fort Pienc,41.3969,2.17842,Entire home/apt,306,3,94,2022-11-21,0.77,1,242,17,HUTB-187185
290592,BALCÓN a Sagrada Familia metro WIFI desinfectado,1377744,Esther & Gemma,Eixample,la Sagrada Família,41.41042,2.17595,Entire home/apt,122,3,254,2022-11-09,1.96,2,289,20,HUTB-014728
582364,Spectacular Modern Uptown Duplex,2660281,Maria,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41015,2.14451,Entire home/apt,122,2,427,2022-12-02,3.37,1,218,52,HUTB-008325
295200,Attic penthouse with private terrace,612665,Oscar,Gràcia,la Vila de Gràcia,41.40697,2.16106,Entire home/apt,102,3,214,2022-11-23,1.61,4,166,34,HUTB-012627
526016,LOVELY DOUBLE ROOM IN BARCELONA CENTER 1,2585816,Oscar,Eixample,Sant Antoni,41.37806,2.16012,Private room,350,300,150,2020-03-15,2.26,2,0,0,
526094,"Nice, sunny & quite single room in the center",2586242,Gemma,Ciutat Vella,el Raval,41.37639,2.17419,Private room,50,32,44,2021-12-08,0.42,2,164,0,Exempt
527183,HABITACIÓN PLAÇA SANTS,2590800,Rosa,Sants-Montjuïc,Sants,41.37415,2.13315,Private room,20,31,5,2022-08-04,0.06,2,0,1,
584348,Beach front family apartment,2879377,Joaquim,Sant Martí,el Poblenou,41.399,2.2062,Entire home/apt,109,3,165,2022-11-25,1.30,1,347,34,HUTB-009321
531195,Large 4BR bright with balconies,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,203,3,443,2022-12-08,3.47,5,343,248,HUTB-004986
532775,Comfortable MARQUES apartment,1310304,Luis,Eixample,Sant Antoni,41.37509,2.16272,Entire home/apt,71,32,18,2022-05-18,0.15,67,73,1,HUTB-000036
534410,Loft avec Terrasse et vue Sagrada Familia 360’,2626568,Caroline,Eixample,el Fort Pienc,41.39877,2.17755,Entire home/apt,180,5,161,2022-10-15,1.41,1,264,16,HUTB-012024
297066,City Center apartment near Sagrada Familia & a sea,1541784,Aga,Eixample,Sant Antoni,41.375927,2.166751,Entire home/apt,81,1,809,2022-11-24,6.16,1,357,93,HUTB-004770
585762,Sweet Inn | Spacious loft. near Las Ramblas,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39401,2.17159,Entire home/apt,133,2,78,2022-11-19,0.98,12,155,18,HUTB-004089
315769,Sagrada Familia vintage apartment,1994100,Marcello,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40466,2.17147,Entire home/apt,91,3,36,2022-11-21,0.27,3,223,12,HUTB-011450
534550,Large 3BR bright with balconies,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,169,3,299,2022-12-11,2.39,5,329,184,HUTB-002241
587203,sunny place close to the beach!,2895402,Cristina,Sant Martí,el Poblenou,41.40231,2.20085,Private room,16,31,154,2022-08-28,1.31,1,139,3,Exempt
536440,"Suite, bathroom & workspace Near Sagrada Familia!",2635405,Montserrat,Horta-Guinardó,el Baix Guinardó,41.40987,2.17203,Private room,30,31,45,2022-12-04,0.39,1,0,2,HUTB-010944
588268,Cool loft style apartment in Sagrada Familia,2738055,Pepo,Eixample,la Sagrada Família,41.40275,2.17698,Entire home/apt,71,6,338,2022-11-29,2.68,1,280,51,HUTB-001726
699920,"Romantic hideaway, Pl. Catalunya, communal terrace",3590196,DestinationBCN - Apartments & Rooms,Eixample,l'Antiga Esquerra de l'Eixample,41.38734,2.16448,Entire home/apt,155,2,39,2022-11-28,0.43,14,245,27,HUTB-001262
699927,Nice studio in Gràcia,3590691,Betina,Gràcia,la Vila de Gràcia,41.40851,2.15676,Entire home/apt,150,5,244,2020-09-01,1.98,1,0,0,HUTB-001535
320506,The Loft Barcelona,1642180,The Loft,Sants-Montjuïc,el Poble Sec,41.37195,2.16936,Entire home/apt,75,4,57,2022-11-06,0.43,1,174,4,hutb-004655
588996,Renewed apartment at The Eixample (HUTB-003387),2843608,Fernando,Eixample,Sant Antoni,41.37971,2.1575,Entire home/apt,87,3,317,2022-12-04,2.66,1,220,46,HUTB-003387
323854,Casa Sagrada Familia Bcn Doubleroom,1657312,Alberto,Eixample,la Sagrada Família,41.40843,2.17494,Private room,30,1,21,2014-07-29,0.16,1,0,0,
700150,Luxury 2 bed suite with courtyard in city-centre,3590196,DestinationBCN - Apartments & Rooms,Eixample,l'Antiga Esquerra de l'Eixample,41.38686,2.16449,Entire home/apt,273,2,48,2022-11-26,0.52,14,213,16,HUTB-001260
590503,Cozy apartment  perfect situation - metro & WIFI,6057270,Alex,Eixample,la Dreta de l'Eixample,41.39987,2.17047,Entire home/apt,99,3,530,2022-10-01,4.20,8,39,28,HUTB-006767
703618,Modern apartment with large balcony & home office,3613277,Ricardo & Vivianne,Sant Martí,la Verneda i la Pau,41.41825,2.20518,Entire home/apt,60,32,156,2022-12-06,1.32,1,35,2,
330766,Urquinaona Charming and Centric,1687524,Virginia,Eixample,la Dreta de l'Eixample,41.39076,2.17503,Entire home/apt,120,2,201,2022-10-08,1.55,1,52,23,HUTB-003905
330957,Central 3 bedroom beautiful APT,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39768,2.17032,Entire home/apt,91,2,510,2022-11-23,3.89,13,338,68,HUTB-010749
594235,Sunny apartment in Gracia,2934588,Aleix Y Alba,Gràcia,la Vila de Gràcia,41.40427,2.15159,Entire home/apt,90,7,138,2021-02-28,1.10,1,0,0,HUTB-007671
331026,Small basic room in a nice apt,440881,Lee,Eixample,Sant Antoni,41.37793,2.15978,Private room,33,3,214,2022-11-30,1.65,1,233,21,
335861,Loft next to Barcelona beach,1221038,Mar,Sant Martí,el Poblenou,41.40349,2.20414,Entire home/apt,90,3,95,2022-11-22,0.75,1,320,4,HUTB-007075
703941,Apartment Eixample 22,3615168,Eduardo,Eixample,la Dreta de l'Eixample,41.39739,2.17108,Entire home/apt,127,3,54,2022-11-24,2.73,9,1,28,HUTB012618
703973,Apartment  Eixample 43,3615168,Eduardo,Eixample,la Dreta de l'Eixample,41.39755,2.16887,Entire home/apt,100,3,35,2022-11-12,2.00,9,7,20,HUTB005378
703978,Apartment Eixample 33,3615168,Eduardo,Eixample,la Dreta de l'Eixample,41.39874,2.16951,Entire home/apt,117,3,10,2022-09-21,0.60,9,7,7,HUTB001298
594580,Sunny Attic with stylish garden terrace,2937042,Eleonora,Gràcia,la Vila de Gràcia,41.40709,2.15523,Entire home/apt,111,1,349,2022-11-22,2.93,1,321,38,HUTB-002444
703984,Apartment Eixample 42,3615168,Eduardo,Eixample,la Dreta de l'Eixample,41.39862,2.16903,Entire home/apt,300,3,39,2022-11-19,2.32,9,0,21,HUTB007687
594965,BEST PRICE SUMMER ! Beach&CityCnter/New&Confor,2903982,Elisenda,Ciutat Vella,la Barceloneta,41.37518,2.18818,Entire home/apt,35,32,54,2022-08-02,0.45,2,296,2,
715036,Tapas in Cozy & authentic 2bedroom in trendy city center,3682696,Montserrat,Sants-Montjuïc,el Poble Sec,41.37455,2.16669,Entire home/apt,108,4,281,2022-11-19,2.35,1,249,34,HUTB-007660
337755,SEALONA VILA OLIMPICA BEACH,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39169,2.1926,Entire home/apt,121,1,36,2022-11-10,0.34,12,61,19,HUTB-002887
597715,Charming flat in Barcelona´s Heart!,2955244,Tania,Gràcia,la Vila de Gràcia,41.40256,2.15325,Entire home/apt,90,3,75,2020-01-15,0.60,1,0,0,HUTB-011187
342641,Apartment in villa with garden&pool,1738696,Estela,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42882,2.10123,Entire home/apt,86,2,103,2022-10-23,0.92,1,206,18,
718469,Sagrada Familia-wifi-2rooms-air con,3705838,Luis,Eixample,la Sagrada Família,41.40278,2.17953,Entire home/apt,103,1,448,2022-12-09,3.82,1,61,73,HUTB-003778
598329,views apartment,2958781,Carlos,Ciutat Vella,la Barceloneta,41.377438,2.188638,Entire home/apt,163,3,95,2022-11-09,0.82,2,266,32,HUTB-000838
343861,1BD FLAT WITH WIFI & AC IN GRACIA,1744516,Silvia & Luís,Eixample,la Dreta de l'Eixample,41.39993,2.16536,Entire home/apt,85,3,29,2022-10-06,0.32,27,112,5,HUTB-007447
600590,ACOGEDOR frente Sagrada Familia UBICACIÓN PERFECT,1906952,Khris,Eixample,la Sagrada Família,41.40505,2.17259,Private room,44,3,310,2022-11-22,2.46,2,58,25,Exempt
343864,3 BD APT IN THE HEART OF GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40735,2.15885,Entire home/apt,90,3,20,2022-10-25,0.19,27,267,4,HUTB-009898
343866,COSY 3BD  APARTMENT + 2 BATH IN GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40399,2.15565,Entire home/apt,103,3,62,2022-11-15,0.53,27,251,28,HUTB-008572
605186,"Ramblas Liceu, New & Modern",2997406,Laura,Ciutat Vella,el Barri Gòtic,41.3811,2.17385,Entire home/apt,145,32,3,2017-04-19,0.04,1,360,0,
343972,Magic Fountain B&B WI-FI DOBLE ROOM,1744964,Patricia,Sants-Montjuïc,la Font de la Guatlla,41.37184,2.14799,Private room,30,2,7,2015-07-06,0.05,1,0,0,
721378,Big and nice apartment near to Sagrada Familia,3724467,EasySleep,Eixample,el Fort Pienc,41.39884,2.17697,Entire home/apt,117,3,7,2022-11-30,0.12,12,325,3,HUTB010321
721470,Nice studio with small private terrace,3724467,EasySleep,Eixample,el Fort Pienc,41.39884,2.17697,Entire home/apt,90,3,42,2022-11-24,0.75,12,359,23,HUTB007883
721471,Beautiful private terrace in Studio near Sagrada,3724467,EasySleep,Eixample,la Dreta de l'Eixample,41.39786,2.17583,Entire home/apt,99,1,25,2022-11-10,0.48,12,352,19,HUTB-007890
721473,Apartment 2 bedrooms near to Sagrada Familia,3724467,EasySleep,Eixample,el Fort Pienc,41.39884,2.17697,Entire home/apt,103,3,3,2018-06-17,0.05,12,331,0,HUTB010318
721478,Apartment private terrace near to Sagrada Familia,3724467,EasySleep,Eixample,el Fort Pienc,41.39884,2.17697,Entire home/apt,141,3,55,2022-11-14,0.86,12,337,40,HUTB001893
615381,Center P.Univ -P.Catalunya Rambles2,3050422,David,Ciutat Vella,el Raval,41.3848,2.16546,Entire home/apt,136,2,109,2022-11-08,0.87,2,237,49,HUTB-004442
721479,Apartment near to Sagrada Familia private terrace,3724467,EasySleep,Eixample,el Fort Pienc,41.39884,2.17697,Entire home/apt,141,3,63,2022-11-28,0.95,12,318,28,HUTB007882
617561,CHARMING 43,3039107,Manuel,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39433,2.14439,Entire home/apt,89,2,155,2022-12-07,1.25,34,256,26,HUTB000973
721504,Nice and Cozy Superior Apartment near to Sagrada,3724467,EasySleep,Eixample,la Dreta de l'Eixample,41.39711,2.16921,Entire home/apt,123,1,6,2022-06-05,0.12,12,347,2,HUTB-001283
721509,One bedroom apartment near to Sagrada Familia,3724467,EasySleep,Eixample,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,90,3,18,2022-11-28,0.32,12,354,14,HUTB001288
721510,2 bedroom apartment near to Sagrada Familia,3724467,EasySleep,Eixample,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,103,3,2,2022-06-12,0.32,12,358,2,HUTB007880
721511,Beautiful apt with private terrace near to Sagrada,3724467,EasySleep,Eixample,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,113,3,48,2022-11-27,1.01,12,336,40,HUTB001291
721512,Beautiful apt with private terrace near to Sagrada,3724467,EasySleep,Eixample,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,113,3,4,2022-06-23,0.06,12,357,3,HUTB001295
345129,Charming apartment by  Barcelona sailing harbour,1238225,Lucia,Ciutat Vella,el Barri Gòtic,41.38512,2.17129,Private room,65,31,32,2013-10-15,0.25,1,88,0,
351395,Garden House - 3BR Apt with amazing Terrrace,1435464,Jaume,Eixample,el Fort Pienc,41.39271,2.17974,Entire home/apt,126,1,70,2022-11-27,0.61,13,296,30,HUTB-009578
619728,Atico Sagrada Familia,2439400,KeyBarcelona,Eixample,la Sagrada Família,41.40118,2.17793,Entire home/apt,120,1,100,2022-10-15,1.07,45,248,25,HUTB-000025
352772,Elegant Centric Attic WIFI Car Park,1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38184,2.15119,Entire home/apt,128,2,162,2022-12-07,1.51,1,274,39,HUTB-005271
722742,Quiet apartment with terrace-Gracia,3548964,Xavier,Gràcia,la Vila de Gràcia,41.39821,2.15489,Entire home/apt,110,5,241,2022-11-30,1.96,1,216,31,HUTB-009231
724298,Modern apartment with sunny terrace,3193594,Jan,Eixample,la Sagrada Família,41.41057,2.17411,Entire home/apt,145,7,1,2016-06-23,0.01,10,0,0,HUTB-004494
621656,The Room in BCN,3081150,Andrea,Sants-Montjuïc,Hostafrancs,41.37287,2.14184,Private room,40,2,219,2022-12-01,2.39,1,232,44,Exempt
724331,Just ideal top floor,3744544,Marta+Paul,Eixample,Sant Antoni,41.37658,2.16499,Entire home/apt,63,3,153,2022-11-13,1.30,30,334,42,hutb-002651
353640,Great Apartment in Heart of Born,1791076,Marta,Ciutat Vella,el Barri Gòtic,41.38219,2.18039,Entire home/apt,105,1,165,2022-11-24,1.57,2,201,26,HUTB-002534
624427,Nice flat in the center of Barcelon,2690440,Sara,Eixample,Sant Antoni,41.37602,2.1559,Entire home/apt,159,3,76,2022-10-23,0.87,1,238,7,HUTB-003117
357576,"Vintage Home  ""El Patio de Gracia""",1809535,Silvia,Gràcia,la Vila de Gràcia,41.40508,2.15491,Entire home/apt,123,1,319,2022-11-29,2.51,2,224,69,HUTB-001176
724523,nice penthouse ramblas/Montjuic,3487870,Denis,Sants-Montjuïc,el Poble Sec,41.37251,2.16067,Entire home/apt,64,2,202,2022-11-20,2.00,2,319,41,HUTB-007592
630517,Habitació individual privada. P3,2525519,Imma,Gràcia,la Vila de Gràcia,41.4076,2.15787,Private room,30,31,31,2022-02-07,0.25,3,189,1,No en necessito.
725009,Walk to Plaça de Catalunya from an Art-Filled Apartment,1935498,Nadia & Taras,Eixample,Sant Antoni,41.37621,2.16393,Entire home/apt,90,3,193,2022-11-21,1.62,3,315,25,HUTB004773
725659,Sunny flat in the heart of Gracia,3514423,Sven,Gràcia,la Vila de Gràcia,41.405,2.15999,Entire home/apt,50,26,148,2020-07-10,1.25,1,134,0,HUTB-009805
728480,Cosy Apartment Hospital Clinic,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38788,2.15228,Entire home/apt,320,1,20,2022-07-20,0.17,8,5,3,HUTB-2850
729078,In the heart of Barcelona,3786292,Flavio,Ciutat Vella,el Raval,41.37741,2.17391,Entire home/apt,76,2,378,2022-11-25,3.17,1,187,53,HUTB-248167
821523,Beautiful Sagrada Familia Flat,4313721,Africa,Eixample,la Sagrada Família,41.40448,2.17588,Entire home/apt,129,2,238,2022-11-20,2.11,1,126,17,HUTB-001083
630566,modern sunny Attic with pool&garden close to beach,3134685,Florian,Sant Martí,el Poblenou,41.40618,2.20279,Entire home/apt,197,4,62,2022-11-11,0.50,1,84,8,HUTB-007524
823272,RAMBLA CATALUNYA SUN GAUDI (Deinfection cleaning),2036118,Caridad,Eixample,la Dreta de l'Eixample,41.39341,2.16046,Entire home/apt,88,2,165,2022-10-15,1.38,1,325,16,HUTB-004251
731049,"Sunny Penhouse in Barcelona, Sants",3803356,Víctor,Sants-Montjuïc,Sants - Badal,41.37202,2.12871,Private room,19,30,13,2021-11-30,0.12,2,0,0,
634786,Bcn City Oasis - Arty Apt -  5 ensuite bedrooms,114509,Stevie,Eixample,l'Antiga Esquerra de l'Eixample,41.39078,2.15916,Private room,500,5,1,2018-05-07,0.02,1,75,0,
737759,Room and private bathroom center Bc,3853819,Vanessa,Eixample,la Dreta de l'Eixample,41.39536,2.17174,Private room,70,60,1,2019-01-03,0.02,1,90,0,
637232,Сдам комнату1 в Барселоне (rent a room),3178074,Natasha,Sant Martí,Sant Martí de Provençals,41.41793,2.19544,Private room,38,32,154,2022-09-11,1.50,2,47,33,HUTB-013846
824902,Sagrada Familia.,4236308,Germán,Eixample,la Sagrada Família,41.41057,2.17596,Entire home/apt,105,3,185,2022-10-29,1.56,1,23,22,HUTB-007492
638009,Barcelona/Poblenou: Sun & Culture,3182737,Desirée,Sant Martí,el Parc i la Llacuna del Poblenou,41.40097,2.19302,Private room,30,2,107,2021-08-17,0.88,1,0,0,Exempt
827250,Estudio / Terraza P4 (S. Família) mínimo 32 NOCHES,3912625,Xavier,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40383,2.17024,Entire home/apt,191,32,46,2022-10-15,0.40,2,275,4,
